date,oil_price,open,max,min,Объём,change_percent
"29.05.2013","865,75","876,75","876,75","861,75","89,83K","-1,25%"
"28.05.2013","876,75","861,25","878,50","859,25","74,71K","1,98%"
"27.05.2013","859,75","857,75","861,25","855,00","10,17K","0,47%"
"24.05.2013","855,75","859,50","861,25","852,50","58,01K","0,53%"
"23.05.2013","851,25","861,50","862,50","847,75","87,53K","-1,99%"
"22.05.2013","868,50","874,00","874,25","861,00","93,82K","-0,94%"
"21.05.2013","876,75","884,25","885,25","873,75","67,91K","-0,79%"
"20.05.2013","883,75","881,25","886,00","875,00","60,36K","0,77%"
"17.05.2013","877,00","872,50","883,75","869,75","80,67K","0,40%"
"16.05.2013","873,50","865,00","874,50","859,00","99,43K","2,79%"
"15.05.2013","849,75","863,00","866,00","847,25","64,28K","-1,56%"
"14.05.2013","863,25","866,00","867,75","858,50","48,06K","-0,06%"
"13.05.2013","863,75","867,25","870,75","861,25","73,43K","1,41%"
"10.05.2013","851,75","871,75","873,00","850,25","101,23K","-2,15%"
"09.05.2013","870,50","871,00","874,50","864,00","103,08K","0,49%"
"08.05.2013","866,25","867,75","872,75","862,00","129,98K","-0,63%"
"07.05.2013","871,75","868,50","875,25","864,50","130,69K","1,04%"
"06.05.2013","862,75","860,25","870,25","857,00","50,13K","0,09%"
"03.05.2013","862,00","847,50","864,50","845,75","99,58K","2,77%"
"02.05.2013","838,75","830,00","851,25","829,50","95,73K","1,45%"
"01.05.2013","826,75","848,75","853,00","824,00","72,86K","-2,71%"
"30.04.2013","849,75","860,00","861,50","846,50","76,14K","-1,36%"
"29.04.2013","861,50","862,75","864,00","855,50","75,21K","-0,12%"
"26.04.2013","862,50","865,75","866,50","857,25","69,42K","0,20%"
"25.04.2013","860,75","856,50","868,25","852,50","72,82K","1,18%"
"24.04.2013","850,75","843,75","856,50","842,75","72,35K","0,92%"
"23.04.2013","843,00","843,75","845,75","832,00","87,61K","0,30%"
"22.04.2013","840,50","836,50","849,25","834,50","56,05K","0,48%"
"19.04.2013","836,50","836,75","845,00","833,00","59,89K","0,51%"
"18.04.2013","832,25","823,50","840,75","820,25","88,16K","0,27%"
"17.04.2013","830,00","847,50","848,50","823,50","80,19K","-1,22%"
"16.04.2013","840,25","850,75","850,00","835,75","77,29K","-1,21%"
"15.04.2013","850,50","865,75","866,00","841,50","66,64K","-1,05%"
"12.04.2013","859,50","880,75","881,75","855,75","73,80K","-2,55%"
"11.04.2013","882,00","889,25","891,50","872,25","90,47K","-0,70%"
"10.04.2013","888,25","890,25","896,00","885,25","89,01K","0,71%"
"09.04.2013","882,00","886,00","892,50","880,75","95,79K","-0,23%"
"08.04.2013","884,00","877,00","893,00","877,00","97,20K","0,03%"
"05.04.2013","883,75","897,00","899,25","877,00","94,06K","-0,87%"
"04.04.2013","891,50","906,00","910,75","888,75","107,11K","-2,67%"
"03.04.2013","916,00","932,75","932,75","904,50","89,13K","-1,77%"
"02.04.2013","932,50","932,50","938,00","927,25","76,15K","1,14%"
"01.04.2013","922,00","917,50","934,25","915,00","34,19K","0,41%"
"28.03.2013","918,25","919,75","923,50","914,50","64,22K","0,46%"
"27.03.2013","914,00","913,00","920,50","908,50","69,68K","0,94%"
"26.03.2013","905,50","904,75","913,75","904,25","75,51K","0,22%"
"25.03.2013","903,50","898,50","916,25","898,50","69,59K","0,28%"
"22.03.2013","901,00","900,25","904,50","897,75","49,81K","0,03%"
"21.03.2013","900,75","906,25","909,00","898,00","43,62K","-0,11%"
"20.03.2013","901,75","898,50","910,25","898,50","54,03K","-0,22%"
"19.03.2013","903,75","918,25","919,50","896,25","74,31K","-1,28%"
"18.03.2013","915,50","920,00","920,00","906,00","50,18K","-0,52%"
"15.03.2013","920,25","915,75","926,25","914,25","52,50K","0,90%"
"14.03.2013","912,00","913,25","918,25","908,25","80,71K","-0,33%"
"13.03.2013","915,00","926,50","926,50","910,25","103,75K","-1,00%"
"12.03.2013","924,25","927,75","939,25","919,50","124,63K","-0,35%"
"11.03.2013","927,50","931,00","931,25","924,25","89,52K","0,11%"
"08.03.2013","926,50","933,00","936,00","924,25","92,32K","-0,70%"
"07.03.2013","933,00","930,00","935,75","928,00","92,09K","0,38%"
"06.03.2013","929,50","937,75","939,75","927,00","102,07K","0,22%"
"05.03.2013","927,50","921,25","936,50","921,25","111,80K","0,68%"
"04.03.2013","921,25","927,25","928,25","917,50","86,77K","-0,14%"
"01.03.2013","922,50","925,00","931,25","919,00","105,55K","-1,76%"
"28.02.2013","939,00","940,00","944,25","926,50","105,67K","-0,53%"
"27.02.2013","944,00","952,25","959,00","938,50","99,96K","-1,26%"
"26.02.2013","956,00","966,75","969,75","950,50","144,35K","-2,00%"
"25.02.2013","975,50","976,25","989,75","965,00","147,20K","0,33%"
"22.02.2013","972,25","973,00","980,00","971,75","59,05K","-0,44%"
"21.02.2013","976,50","986,50","987,00","971,00","78,20K","-1,46%"
"20.02.2013","991,00","997,75","1.001,00","985,00","89,60K","-0,40%"
"19.02.2013","995,00","1.002,75","1.003,00","993,00","73,95K","-0,67%"
"18.02.2013","1.001,75","1.003,50","1.006,25","998,00","26,75K","0,53%"
"15.02.2013","996,50","1.006,25","1.007,00","993,00","76,78K","-0,82%"
"14.02.2013","1.004,75","1.005,00","1.007,50","1.001,25","71,64K","0,07%"
"13.02.2013","1.004,00","1.006,75","1.008,25","1.001,75","76,82K","-0,45%"
"12.02.2013","1.008,50","1.013,75","1.017,75","1.008,25","92,68K","-0,64%"
"11.02.2013","1.015,00","1.018,00","1.019,00","1.007,50","83,05K","-0,42%"
"08.02.2013","1.019,25","1.006,00","1.020,25","1.005,50","104,97K","1,49%"
"07.02.2013","1.004,25","1.001,75","1.008,00","999,75","80,00K","0,27%"
"06.02.2013","1.001,50","1.000,50","1.003,25","991,75","81,81K","0,25%"
"05.02.2013","999,00","993,25","1.003,50","987,50","111,80K","0,58%"
"04.02.2013","993,25","995,50","996,50","988,75","96,94K","-0,23%"
"01.02.2013","995,50","986,50","998,25","981,75","93,15K","1,30%"
"31.01.2013","982,75","982,75","986,25","974,75","89,86K","0,23%"
"30.01.2013","980,50","978,00","985,00","976,75","116,55K","0,41%"
"29.01.2013","976,50","963,75","977,75","963,00","102,38K","1,51%"
"28.01.2013","962,00","963,25","969,00","959,00","95,35K","0,03%"
"25.01.2013","961,75","967,25","969,25","959,75","85,37K","-0,67%"
"24.01.2013","968,25","961,75","968,75","960,00","69,36K","0,57%"
"23.01.2013","962,75","961,75","965,25","957,50","99,40K","0,21%"
"22.01.2013","960,75","957,75","964,25","955,75","84,13K","0,47%"
"21.01.2013","956,25","954,75","959,50","952,00","42,63K","0,79%"
"18.01.2013","948,75","948,75","956,75","945,75","58,83K","0,32%"
"17.01.2013","945,75","945,50","953,25","942,50","74,50K","-0,16%"
"16.01.2013","947,25","944,00","951,00","939,50","78,97K","-0,50%"
"15.01.2013","952,00","956,00","958,00","944,00","137,76K","0,47%"
"14.01.2013","947,50","937,25","955,75","937,25","86,43K","1,39%"
"11.01.2013","934,50","949,00","950,25","932,00","92,78K","-2,58%"
"10.01.2013","959,25","953,75","966,25","952,00","145,32K","1,11%"
"09.01.2013","948,75","947,50","953,50","946,25","110,01K","0,24%"
"08.01.2013","946,50","940,00","951,75","938,50","115,63K","0,66%"
"07.01.2013","940,25","931,75","941,75","930,50","79,44K","1,02%"
"04.01.2013","930,75","932,25","935,00","922,25","92,58K","-0,69%"
"03.01.2013","937,25","942,50","942,50","931,75","109,66K","-0,66%"
"02.01.2013","943,50","939,00","949,00","938,25","67,96K","1,78%"
"31.12.2012","927,00","932,75","938,75","925,50","37,36K","-0,67%"
"28.12.2012","933,25","944,75","945,25","932,50","43,89K","-0,45%"
"27.12.2012","937,50","940,25","945,25","936,75","38,59K","-0,45%"
"26.12.2012","941,75","931,00","944,50","925,75","25,30K","1,59%"
"24.12.2012","927,00","936,25","936,50","925,25","19,28K","-0,54%"
"21.12.2012","932,00","944,00","944,00","930,75","40,07K","-0,90%"
"20.12.2012","940,50","937,50","947,50","936,25","61,14K","0,35%"
"19.12.2012","937,25","928,75","941,00","928,75","43,50K","0,92%"
"18.12.2012","928,75","919,50","931,00","919,50","36,29K","0,62%"
"17.12.2012","923,00","925,50","926,75","917,50","31,32K","0,00%"
"14.12.2012","923,00","916,00","927,25","915,75","47,12K","0,22%"
"13.12.2012","921,00","920,50","924,75","912,25","43,50K","-0,22%"
"12.12.2012","923,00","910,25","930,00","910,25","94,55K","1,71%"
"11.12.2012","907,50","902,75","913,75","901,25","73,12K","-0,06%"
"10.12.2012","908,00","909,00","916,25","901,00","87,95K","-0,14%"
"07.12.2012","909,25","916,75","919,50","906,25","95,58K","-0,82%"
"06.12.2012","916,75","929,50","934,00","913,25","106,68K","-1,48%"
"05.12.2012","930,50","936,25","942,75","927,25","75,42K","-0,72%"
"04.12.2012","937,25","949,50","949,50","933,50","100,48K","-1,58%"
"03.12.2012","952,25","950,25","962,00","948,25","78,13K","-0,08%"
"30.11.2012","953,00","950,00","955,50","946,25","62,77K","0,24%"
"29.11.2012","950,75","940,50","955,25","937,50","74,52K","1,74%"
"28.11.2012","934,50","942,50","944,75","930,75","67,49K","-0,90%"
"27.11.2012","943,00","953,00","955,00","938,50","75,96K","-0,79%"
"26.11.2012","950,50","954,00","959,25","948,75","50,25K","-0,42%"
"23.11.2012","954,50","950,25","961,50","946,50","36,06K","0,45%"
"22.11.2012","950,25","954,50","956,50","948,50","21,71K","-0,37%"
"21.11.2012","953,75","953,25","959,00","945,00","73,47K","0,69%"
"20.11.2012","947,25","958,50","959,75","938,25","84,60K","-0,66%"
"19.11.2012","953,50","934,75","960,50","933,50","73,32K","3,33%"
"16.11.2012","922,75","925,50","934,25","921,75","41,08K","-1,10%"
"15.11.2012","933,00","933,25","940,25","921,00","46,27K","0,32%"
"14.11.2012","930,00","922,75","937,75","921,25","43,07K","0,43%"
"13.11.2012","926,00","932,75","934,50","920,00","55,81K","-1,15%"
"12.11.2012","936,75","935,25","942,25","929,50","80,43K","0,89%"
"09.11.2012","928,50","919,25","940,00","915,75","111,32K","0,92%"
"08.11.2012","920,00","924,25","931,75","916,25","91,88K","-1,10%"
"07.11.2012","930,25","952,00","955,00","919,50","126,36K","-0,69%"
"06.11.2012","936,75","932,00","953,25","925,00","127,99K","1,82%"
"05.11.2012","920,00","918,00","933,00","912,25","104,56K","-0,33%"
"02.11.2012","923,00","938,75","944,00","918,00","130,10K","-1,78%"
"01.11.2012","939,75","944,75","947,75","937,50","152,03K","-1,03%"
"31.10.2012","949,50","948,75","953,75","944,50","141,30K","-0,11%"
"30.10.2012","950,50","952,50","957,50","946,75","117,38K","-0,39%"
"29.10.2012","954,25","951,00","964,50","951,00","86,99K","0,21%"
"26.10.2012","952,25","946,50","956,25","939,75","101,39K","1,09%"
"25.10.2012","942,00","941,00","950,00","940,75","92,63K","0,05%"
"24.10.2012","941,50","944,00","952,50","935,50","102,41K","0,16%"
"23.10.2012","940,00","954,75","958,00","937,75","119,35K","-2,31%"
"22.10.2012","962,25","966,50","973,50","954,00","103,07K","-1,89%"
"19.10.2012","980,75","983,50","991,50","966,75","90,90K","-0,08%"
"18.10.2012","981,50","984,75","989,00","975,00","86,16K","-0,20%"
"17.10.2012","983,50","985,50","990,25","981,75","93,61K","-0,61%"
"16.10.2012","989,50","991,00","994,00","985,00","106,36K","0,48%"
"15.10.2012","984,75","987,75","994,25","980,75","89,89K","-0,33%"
"12.10.2012","988,00","1.000,25","1.001,00","985,50","94,56K","-2,64%"
"11.10.2012","1.014,75","1.004,25","1.016,25","1.001,25","78,37K","0,69%"
"10.10.2012","1.007,75","999,00","1.010,00","993,75","137,96K","1,84%"
"09.10.2012","989,50","982,25","1.001,75","979,75","111,62K","0,76%"
"08.10.2012","982,00","977,00","984,25","969,00","77,89K","0,43%"
"05.10.2012","977,75","966,00","987,00","970,50","95,83K","1,24%"
"04.10.2012","965,75","950,75","987,25","950,50","122,42K","1,55%"
"03.10.2012","951,00","970,00","971,50","948,00","116,51K","-2,29%"
"02.10.2012","973,25","975,25","977,50","969,25","113,50K","-0,36%"
"01.10.2012","976,75","976,50","985,00","971,00","90,72K","0,23%"
"28.09.2012","974,50","980,50","985,75","973,00","88,15K","0,00%"
"27.09.2012","974,50","963,00","980,75","960,25","81,39K","1,94%"
"26.09.2012","956,00","965,75","966,25","952,50","87,11K","-1,57%"
"25.09.2012","971,25","963,00","975,25","961,50","80,46K","1,12%"
"24.09.2012","960,50","974,00","974,00","957,00","70,46K","-0,90%"
"21.09.2012","969,25","965,25","974,50","963,75","73,77K","1,23%"
"20.09.2012","957,50","950,75","968,25","943,75","91,41K","0,42%"
"19.09.2012","953,50","975,25","984,50","951,00","79,54K","-3,17%"
"18.09.2012","984,75","987,50","992,00","974,00","62,57K","-2,21%"
"17.09.2012","1.007,00","1.007,25","1.011,25","971,25","71,88K","-0,42%"
"14.09.2012","1.011,25","998,50","1.017,00","998,25","86,60K","0,90%"
"13.09.2012","1.002,25","1.001,50","1.011,75","990,50","77,78K","-0,25%"
"12.09.2012","1.004,75","996,25","1.008,75","996,25","86,91K","0,85%"
"11.09.2012","996,25","988,75","998,75","987,00","117,78K","0,63%"
"10.09.2012","990,00","987,50","992,75","984,75","101,63K","0,41%"
"07.09.2012","986,00","980,25","991,25","975,25","99,92K","-0,50%"
"06.09.2012","991,00","982,25","993,00","978,00","118,78K","0,94%"
"05.09.2012","981,75","988,25","989,00","976,00","104,61K","-1,50%"
"04.09.2012","996,75","1.002,75","1.007,00","986,50","93,65K","-0,40%"
"03.09.2012","1.000,75","997,75","1.004,00","990,75","31,10K","0,65%"
"31.08.2012","994,25","980,75","997,75","980,75","82,84K","1,12%"
"30.08.2012","983,25","979,75","987,50","979,25","68,46K","0,49%"
"29.08.2012","978,50","982,00","984,50","973,00","68,73K","0,00%"
"28.08.2012","978,50","982,50","986,75","976,75","74,53K","-0,46%"
"27.08.2012","983,00","985,00","1.002,50","975,00","90,60K","-0,71%"
"24.08.2012","990,00","985,75","992,25","978,25","82,69K","-0,68%"
"23.08.2012","996,75","990,75","998,25","984,25","76,02K","1,06%"
"22.08.2012","986,25","987,50","991,00","980,00","67,19K","-0,30%"
"21.08.2012","989,25","978,00","992,25","977,50","61,70K","1,05%"
"20.08.2012","979,00","979,00","984,50","971,75","39,31K","-0,08%"
"17.08.2012","979,75","983,00","983,00","970,75","56,83K","0,26%"
"16.08.2012","977,25","977,50","987,25","973,00","73,17K","0,83%"
"15.08.2012","969,25","958,75","979,25","956,00","61,89K","1,20%"
"14.08.2012","957,75","955,75","962,75","954,50","54,72K","0,00%"
"13.08.2012","957,75","956,25","967,50","953,50","68,78K","0,29%"
"10.08.2012","955,00","963,75","966,00","949,50","88,33K","-0,60%"
"09.08.2012","960,75","952,00","965,50","949,50","92,01K","0,42%"
"08.08.2012","956,75","946,75","958,50","942,00","107,31K","1,08%"
"07.08.2012","946,50","930,75","953,25","930,25","98,34K","1,75%"
"06.08.2012","930,25","926,50","934,25","921,25","81,61K","0,81%"
"03.08.2012","922,75","901,75","928,25","900,75","90,48K","1,68%"
"02.08.2012","907,50","907,25","915,75","898,50","88,71K","-0,22%"
"01.08.2012","909,50","899,00","914,75","897,50","74,61K","0,33%"
"31.07.2012","906,50","909,25","913,50","897,00","109,58K","-0,63%"
"30.07.2012","912,25","912,50","915,50","908,25","56,52K","0,22%"
"27.07.2012","910,25","905,25","914,75","904,00","79,04K","0,58%"
"26.07.2012","905,00","895,50","912,00","892,25","72,94K","2,12%"
"25.07.2012","886,25","888,00","901,00","881,75","67,18K","-0,25%"
"24.07.2012","888,50","891,00","899,25","883,00","80,26K","-0,67%"
"23.07.2012","894,50","922,50","922,50","889,25","85,54K","-2,64%"
"20.07.2012","918,75","926,25","926,75","913,50","77,68K","-0,49%"
"19.07.2012","923,25","909,75","929,00","908,25","82,52K","2,07%"
"18.07.2012","904,50","893,25","910,00","891,75","56,80K","1,26%"
"17.07.2012","893,25","891,50","901,50","888,75","59,20K","0,48%"
"16.07.2012","889,00","881,50","894,25","876,25","56,96K","1,25%"
"13.07.2012","878,00","871,00","885,00","871,00","72,05K","1,39%"
"12.07.2012","866,00","874,75","879,25","857,25","80,21K","-0,29%"
"11.07.2012","868,50","864,50","876,50","862,75","135,46K","-0,12%"
"10.07.2012","869,50","868,00","872,00","860,50","85,89K","0,14%"
"09.07.2012","868,25","861,00","878,00","858,75","77,44K","0,67%"
"06.07.2012","862,50","877,75","877,75","858,50","86,60K","-2,21%"
"05.07.2012","882,00","870,25","888,75","868,75","117,94K","1,35%"
"04.07.2012","870,25","877,50","878,00","867,50","40,47K","-0,54%"
"03.07.2012","875,00","850,50","880,00","850,50","86,58K","3,70%"
"02.07.2012","843,75","860,50","860,50","841,00","81,96K","0,06%"
"29.06.2012","843,25","817,50","864,00","815,00","94,35K","3,28%"
"28.06.2012","816,50","826,75","828,75","808,00","86,59K","-0,85%"
"27.06.2012","823,50","815,25","830,00","813,50","70,16K","1,23%"
"26.06.2012","813,50","809,50","824,00","807,75","71,22K","1,31%"
"25.06.2012","803,00","813,75","817,00","801,00","59,51K","-0,53%"
"22.06.2012","807,25","810,75","815,25","802,50","74,48K","-1,13%"
"21.06.2012","816,50","827,00","829,50","804,75","99,05K","-2,42%"
"20.06.2012","836,75","841,50","843,75","825,25","68,03K","-0,51%"
"19.06.2012","841,00","841,00","845,50","829,50","72,54K","0,45%"
"18.06.2012","837,25","854,25","859,00","832,50","53,45K","-1,18%"
"15.06.2012","847,25","847,00","850,00","842,25","40,39K","0,77%"
"14.06.2012","840,75","837,25","847,00","832,50","50,88K","-0,27%"
"13.06.2012","843,00","837,25","848,50","836,00","71,76K","-0,35%"
"12.06.2012","846,00","836,25","850,25","835,25","112,83K","0,00%"
"11.06.2012","846,00","856,25","874,00","835,00","108,55K","0,53%"
"08.06.2012","841,50","849,50","856,00","836,00","97,19K","-1,49%"
"07.06.2012","854,25","861,00","871,75","848,00","118,75K","-0,76%"
"06.06.2012","860,75","843,75","865,75","843,25","108,92K","2,05%"
"05.06.2012","843,50","845,75","849,00","836,50","67,02K","0,60%"
"04.06.2012","838,50","844,00","846,00","820,50","67,50K","-0,53%"
"01.06.2012","843,00","868,00","868,00","836,75","129,15K","-2,74%"
"31.05.2012","866,75","876,50","881,00","863,00","89,92K","-1,31%"
"30.05.2012","878,25","898,75","899,50","874,00","88,93K","-3,12%"
"29.05.2012","906,50","904,00","910,25","895,75","80,55K","0,11%"
"28.05.2012","905,50","901,25","909,75","901,25","31,38K","0,25%"
"25.05.2012","903,25","900,75","904,00","896,50","52,47K","0,28%"
"24.05.2012","900,75","899,75","904,75","891,25","77,43K","0,22%"
"23.05.2012","898,75","909,75","910,50","893,50","76,91K","-1,70%"
"22.05.2012","914,25","914,50","916,75","908,50","70,95K","0,69%"
"21.05.2012","908,00","902,25","915,75","900,75","64,82K","0,36%"
"18.05.2012","904,75","906,25","911,00","899,00","55,15K","-1,20%"
"17.05.2012","915,75","922,00","925,50","904,00","55,90K","-1,40%"
"16.05.2012","928,75","930,75","934,75","919,50","62,65K","-0,11%"
"15.05.2012","929,75","929,00","937,50","927,25","65,23K","-0,16%"
"14.05.2012","931,25","939,75","939,75","926,75","75,67K","-1,69%"
"11.05.2012","947,25","942,25","948,00","937,25","62,61K","-0,32%"
"10.05.2012","950,25","951,25","956,25","946,50","111,42K","-0,03%"
"09.05.2012","950,50","954,00","954,50","942,00","124,47K","1,20%"
"08.05.2012","939,25","950,00","955,00","937,00","130,42K","-0,77%"
"07.05.2012","946,50","952,00","955,75","939,50","74,68K","-0,58%"
"04.05.2012","952,00","979,75","982,50","947,75","131,27K","-3,28%"
"03.05.2012","984,25","998,00","999,00","979,00","130,26K","-1,13%"
"02.05.2012","995,50","1.006,75","1.009,25","993,50","108,40K","-1,46%"
"01.05.2012","1.010,25","1.007,00","1.012,00","1.002,50","81,39K","0,72%"
"30.04.2012","1.003,00","1.005,50","1.009,75","1.002,25","81,69K","-0,10%"
